order_id,products
3372934,47626
3372987,13176
3373031,24852
3373047,24852
3373119,5876
3373228,4605
3373267,22935
3373327,47766
3373331,None
3373336,13176
3373370,None
3373411,None
3373414,148
3373491,None
3373517,21903
3373551,26209
3373579,47209
3373617,47141
3373632,None
3373646,13176
3373656,None
3373765,None
3373849,None
3373862,24852
3373877,13176
3373894,41290
3373969,34243
3374085,4605
3374088,None
3374142,35914
3374160,24852
3374347,16797
3374370,24852
3374400,21903
3374430,42768
3374472,30391
3374481,35939
3374549,21903
3374675,47766
3374684,21769
3374742,None
3374757,21903
3374815,None
3374827,21903
3374877,24852
3374899,13176
3374922,47209
3375005,24852
3375016,32455
3375117,30597
3375152,7987
3375165,47977
3375260,47209
3375268,None
3375457,21137
3375522,21386
3375605,None
3375629,21137
3375686,None
3375768,30489
3375769,None
3375791,None
3375808,None
3375810,4210
3375823,13176
3375897,13176
3375937,6184
3376183,24852
3376235,4210
3376261,24852
3376315,None
3376353,None
3376367,26209
3376371,44359
3376529,None
3376548,4210
3376579,47766
3376600,24852
3376604,47209
3376622,None
3376627,24852
3376635,8277
3376655,None
3376700,None
3376759,24852
3376799,24852
3377044,37646
3377102,24852
3377162,47209
3377209,13176
3377305,47209
3377306,None
3377357,24852
3377366,47626
3377383,None
3377403,13176
3377453,24852
3377537,26604
3377720,4920
3377727,47626
3377875,None
3377886,28842
3377937,13176
3377970,24852
3378003,47766
3378016,47209
3378033,45066
3378048,47766
3378079,13176
3378097,23734
3378101,13176
3378165,24852
3378231,13176
3378234,None
3378292,None
3378433,None
3378464,47209
3378478,None
3378520,None
3378590,17948
3378688,13176
3378734,21137
3378748,None
3378756,47209
3378768,21137
3378773,4920
3378961,13176
3379009,27104
3379055,39275
3379139,49235
3379177,24852
3379215,None
3379219,39055
3379237,None
3379271,47766
3379305,23909
3379322,None
3379359,4210
3379362,47626
3379403,4367
3379486,13176
3379531,21137
3379599,47209
3379603,27845
3379606,39475
3379639,13176
3379680,28289
3379775,None
3379837,24852
3379864,None
3379930,None
3379931,26209
3379966,24964
3380017,10957
3380021,13176
3380026,13176
3380090,21903
3380203,21903
3380246,22935
3380312,13176
3380369,13176
3380422,47766
3380428,None
3380458,None
3380461,None
3380465,13176
3380510,49235
3380558,40852
3380622,13176
3380644,13176
3380814,44632
3380816,24852
3380822,46149
3380827,24852
3380883,44632
3380910,24852
3380946,21903
3380993,None
3380998,None
3381084,23909
3381109,24852
3381116,None
3381159,24852
3381169,47766
3381182,13176
3381249,24852
3381268,13176
3381270,2732
3381289,42450
3381369,6184
3381397,47209
3381416,21903
3381452,13176
3381456,None
3381513,12341
3381529,27344
3381606,None
3381611,21137
3381626,21903
3381731,23909
3381845,47766
3381876,27344
3381973,24852
3382013,None
3382023,47209
3382059,28156
3382076,40199
3382084,26209
3382312,47766
3382314,47626
3382331,26209
3382349,None
3382357,None
3382371,16797
3382373,49235
3382417,None
3382449,30489
3382456,27966
3382472,None
3382486,46313
3382490,13176
3382546,7948
3382555,23909
3382594,20955
3382599,16953
3382615,24852
3382617,None
3382625,27966
3382635,None
3382647,24852
3382694,47626
3382725,33000
3382924,24852
3382935,15200
3382953,21137
3382981,24852
3383082,15802
3383124,8859
3383153,13176
3383156,13176
3383204,30391
3383255,21137
3383287,None
3383318,47766
3383327,21137
3383342,None
3383366,43154
3383375,13176
3383401,13176
3383422,13176
3383437,28842
3383483,13176
3383613,13176
3383631,None
3383726,24964
3383749,None
3383752,19057
3383761,None
3383788,18465
3383811,None
3383817,24852
3383822,24852
3383828,13176
3383882,21137
3383895,None
3383917,26209
3383943,None
3383953,47209
3384025,27845
3384057,None
3384090,44449
3384229,21903
3384235,None
3384351,18023
3384382,21386
3384387,None
3384394,24852
3384405,23909
3384407,26209
3384537,24852
3384559,24852
3384561,19057
3384651,None
3384694,30233
3384740,None
3384761,21903
3384781,13176
3384792,26369
3384925,None
3385031,None
3385125,24852
3385237,None
3385338,13176
3385352,21903
3385391,24852
3385392,14992
3385429,24852
3385458,46616
3385620,47766
3385688,13176
3385704,24852
3385708,24852
3385711,None
3385721,47209
3385827,38890
3385882,47209
3385890,27156
3385923,24852
3385955,None
3385987,47766
3385996,13176
3386001,24852
3386065,None
3386111,5876
3386173,None
3386256,13176
3386330,13176
3386356,13176
3386388,None
3386476,24852
3386497,24852
3386532,24852
3386561,13176
3386671,17341
3386695,None
3386810,24852
3386813,24852
3386823,37066
3386983,24852
3387007,13176
3387013,23909
3387062,23909
3387121,13176
3387139,None
3387189,21903
3387238,40199
3387308,16020
3387432,None
3387541,24852
3387590,None
3387629,13176
3387692,30391
3387721,26620
3387729,24852
3387741,31196
3387754,47766
3387780,13176
3387784,47626
3387924,None
3387969,47766
3387988,33000
3387995,5876
3388069,13176
3388117,24852
3388124,10957
3388138,22035
3388159,27104
3388246,None
3388280,47766
3388332,13176
3388411,None
3388538,13176
3388544,None
3388552,44632
3388553,None
3388645,24852
3388690,45603
3388699,47209
3388702,46979
3388821,41276
3388823,None
3388865,16797
3388868,None
3388878,34243
3388885,None
3389021,None
3389077,13176
3389100,21903
3389121,27966
3389177,30489
3389263,13176
3389282,24852
3389498,24852
3389536,24852
3389592,47626
3389616,27966
3389617,27294
3389654,45007
3389689,47209
3389776,13176
3389811,None
3389838,13176
3389950,None
3389953,47209
3390121,24852
3390167,21137
3390187,13176
3390190,2120
3390204,24852
3390299,None
3390357,4595
3390425,38273
3390463,13176
3390534,21903
3390547,24964
3390604,43263
3390612,21137
3390644,None
3390692,47626
3390715,13176
3390757,16797
3390763,13176
3390774,26209
3390803,21903
3390919,None
3390931,18531
3390982,4210
3391015,None
3391046,None
3391061,None
3391067,24852
3391069,None
3391096,None
3391192,16797
3391207,None
3391273,24852
3391372,None
3391410,24852
3391416,None
3391420,43352
3391471,24852
3391578,28985
3391616,27845
3391779,24852
3391791,5258
3391802,49235
3391927,47766
3391929,23909
3392001,13176
3392080,None
3392133,None
3392157,27845
3392257,42389
3392272,47209
3392401,20574
3392507,12341
3392523,None
3392574,13176
3392612,None
3392638,24852
3392704,47209
3392736,47766
3392746,13176
3393047,19863
3393156,23909
3393246,21873
3393303,24852
3393307,28934
3393355,13176
3393377,46979
3393419,39180
3393436,24852
3393457,30391
3393464,24852
3393488,19168
3393586,27796
3393596,24852
3393601,21137
3393648,14462
3393666,None
3393712,13176
3393827,20955
3393857,24852
3393889,24852
3393895,21137
3393920,8277
3393952,21137
3394023,24852
3394078,13176
3394193,37710
3394204,34262
3394231,21137
3394261,None
3394269,24852
3394296,21903
3394374,39275
3394466,3765
3394582,None
3394622,13176
3394634,42460
3394666,13176
3394676,13176
3394700,None
3394730,24852
3394734,None
3394750,13176
3394908,None
3394950,47209
3394997,27966
3395014,None
3395024,None
3395032,None
3395091,16797
3395135,16797
3395174,21137
3395186,31553
3395203,196
3395210,None
3395238,39928
3395249,24852
3395268,42265
3395286,21137
3395336,None
3395351,13176
3395603,17794
3395604,24852
3395613,24852
3395627,16797
3395665,35221
3395707,21137
3395718,28204
3395725,11777
3395742,24852
3395763,28204
3395791,21903
3395827,21137
3395852,196
3395951,None
3396067,37646
3396081,None
3396105,None
3396159,None
3396208,47866
3396224,4210
3396255,13176
3396259,19660
3396268,45007
3396288,24852
3396337,5077
3396340,42736
3396355,13176
3396621,None
3396699,24852
3396720,26209
3396832,45007
3396835,26209
3396846,24852
3396882,None
3396956,13176
3397002,22935
3397032,28204
3397036,21137
3397039,24852
3397111,None
3397191,24852
3397215,None
3397251,24852
3397252,None
3397295,24852
3397329,13176
3397351,24852
3397362,47626
3397490,47766
3397673,47766
3397735,24852
3397752,None
3397781,None
3397834,21903
3397864,43154
3397920,None
3397949,16797
3397952,26209
3397970,21137
3398095,None
3398160,13176
3398179,27845
3398197,24852
3398278,None
3398286,13176
3398354,40332
3398371,None
3398410,31066
3398481,13176
3398601,24852
3398658,10957
3398781,None
3398792,None
3398820,3298
3398854,None
3398891,None
3398938,24852
3398959,27086
3399024,13176
3399151,24852
3399278,24852
3399293,47766
3399308,13176
3399309,21903
3399313,13176
3399348,47766
3399365,13176
3399379,None
3399406,None
3399416,13176
3399457,13176
3399530,24852
3399592,27086
3399642,13176
3399702,47766
3399731,24852
3399790,13176
3399815,37710
3399832,6184
3399974,None
3399988,None
3399998,46061
3400033,1940
3400037,13176
3400057,45007
3400076,21137
3400217,None
3400230,35163
3400242,23909
3400252,None
3400256,26209
3400286,21903
3400289,None
3400381,24852
3400442,None
3400484,47209
3400496,13176
3400543,47766
3400581,13176
3400660,37208
3400694,None
3400753,None
3400813,24184
3400916,49683
3400984,13176
3401045,24852
3401077,13176
3401084,14947
3401086,24852
3401108,16797
3401112,None
3401148,30776
3401201,21386
3401264,None
3401276,44632
3401423,12341
3401443,None
3401444,21903
3401460,41290
3401493,24852
3401559,21903
3401673,13176
3401718,47766
3401859,None
3401972,13176
3402085,None
3402092,4920
3402099,5025
3402105,None
3402124,13176
3402159,24852
3402172,43352
3402206,24852
3402272,13176
3402280,24852
3402309,13176
3402325,42265
3402341,4210
3402364,27845
3402383,24852
3402420,43789
3402466,None
3402654,39619
3402669,21137
3402673,47626
3402678,None
3402707,None
3402844,20955
3402906,13176
3402933,4920
3402973,None
3403222,None
3403337,13176
3403410,21903
3403442,21137
3403526,24852
3403532,None
3403613,None
3403618,19173
3403640,26209
3403703,None
3403740,None
3403821,24852
3403852,21903
3403868,46656
3403894,26914
3403895,13176
3403911,13176
3403913,21137
3403936,28985
3403940,None
3403960,24852
3404010,24852
3404028,None
3404097,196
3404161,26209
3404236,24852
3404281,43631
3404503,None
3404750,13176
3404869,35221
3405066,13176
3405103,10385
3405200,24852
3405219,21903
3405262,None
3405469,21903
3405561,21137
3405613,47977
3405633,13176
3405731,45200
3405783,16797
3405816,21903
3405840,26209
3405845,None
3405937,16797
3405992,24852
3406075,None
3406109,13176
3406127,24852
3406193,13944
3406231,13176
3406260,None
3406263,24852
3406274,19348
3406332,24852
3406364,21137
3406383,None
3406386,None
3406426,23909
3406435,24852
3406441,21137
3406445,196
3406458,22963
3406481,None
3406497,None
3406551,None
3406595,26620
3406599,24852
3406683,21137
3406687,21137
3406751,13176
3406813,24852
3406958,None
3407055,24852
3407091,24852
3407107,10957
3407127,16797
3407303,13176
3407364,24852
3407368,19660
3407379,21137
3407434,None
3407444,21137
3407461,21903
3407478,4605
3407515,24852
3407573,33768
3407718,24852
3407794,12341
3407914,24852
3407986,47626
3408026,24852
3408221,None
3408239,None
3408272,38511
3408276,13176
3408287,None
3408294,None
3408354,24852
3408357,21137
3408600,24852
3408626,None
3408645,16797
3408654,None
3408668,47626
3408696,27966
3408828,None
3408880,27966
3408954,40174
3409010,49235
3409023,13176
3409046,16797
3409139,28204
3409156,27845
3409164,None
3409212,None
3409255,24852
3409258,13176
3409284,45066
3409298,24841
3409351,49683
3409434,None
3409461,None
3409588,8193
3409639,None
3409663,13176
3409671,21137
3409697,13176
3409706,None
3409730,11076
3409740,21903
3409754,None
3409792,13176
3409794,38365
3409795,47209
3409868,None
3409912,None
3409919,28204
3409945,36691
3409965,None
3409969,27845
3410008,26283
3410104,24852
3410183,4210
3410201,24852
3410220,4605
3410253,13176
3410264,24852
3410273,None
3410296,None
3410298,22935
3410321,45007
3410331,24852
3410342,13176
3410354,16797
3410368,24852
3410390,13176
3410393,28985
3410443,None
3410533,24852
3410558,10070
3410572,None
3410627,21137
3410657,21903
3410715,13176
3410793,30450
3410800,13176
3410821,None
3410835,None
3410849,24852
3410894,21903
3410912,20940
3410986,None
3410999,None
3411067,None
3411088,21903
3411148,None
3411254,24852
3411392,47766
3411472,13176
3411492,24852
3411529,27104
3411577,None
3411612,13176
3411646,31433
3411702,24852
3411750,23777
3411784,None
3411825,21137
3411905,None
3411960,None
3412020,30233
3412110,24852
3412236,None
3412355,24852
3412386,None
3412433,15424
3412436,19348
3412444,None
3412461,22802
3412483,12341
3412486,None
3412576,13176
3412747,43154
3412776,8571
3412800,24852
3412887,16797
3412916,None
3412960,None
3412985,25952
3412987,45007
3412994,13176
3413032,None
3413097,13176
3413118,24852
3413140,24964
3413146,21137
3413164,13176
3413195,None
3413246,21137
3413250,13176
3413251,None
3413256,47209
3413263,13176
3413391,None
3413392,2120
3413410,None
3413488,19057
3413543,21903
3413668,24852
3413676,21903
3413890,9829
3413940,24852
3414044,None
3414168,None
3414255,24382
3414275,24852
3414280,24852
3414298,21903
3414319,None
3414358,None
3414370,24852
3414385,13176
3414460,16797
3414466,24852
3414474,26209
3414509,16797
3414566,13176
3414575,16797
3414606,20995
3414666,46842
3414701,None
3414752,24852
3414783,39275
3414798,24852
3414869,None
3414890,17794
3414897,4210
3415092,11005
3415172,None
3415243,47626
3415246,26604
3415252,24852
3415321,None
3415384,47766
3415412,196
3415455,23909
3415478,None
3415494,None
3415499,21903
3415519,37923
3415545,24852
3415548,16797
3415590,22935
3415597,13176
3415610,5876
3415611,4920
3415631,None
3415638,34262
3415645,30975
3415706,None
3415748,27966
3415821,24852
3415827,13176
3415850,None
3415872,47626
3415909,24852
3415967,46149
3416013,19660
3416048,None
3416053,17794
3416120,24852
3416128,13176
3416160,4920
3416172,None
3416252,26604
3416311,None
3416438,None
3416451,24852
3416481,None
